Split,Class,Width,Height,Mode,Format,Path
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1380.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1381.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1382.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_1383.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1384.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1385.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_1386.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1387.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1388.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_1389.jpg
Training,pituitary,685,681,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_139.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_1390.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1391.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1392.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_1393.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1394.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_1395.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1396.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_1397.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_1398.jpg
Training,pituitary,441,429,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1399.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_14.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_140.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_1400.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_141.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_142.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_143.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_144.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_145.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_146.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_147.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_148.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_149.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_15.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_150.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_151.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_152.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_153.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_154.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_155.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_156.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_157.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_158.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_159.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_16.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_160.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_161.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_162.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_163.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_164.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_165.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_166.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_167.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_168.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_169.jpg
Training,pituitary,900,741,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_17.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_170.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_171.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_172.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_173.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_174.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_175.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_176.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_177.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_178.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_179.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_18.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_180.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_181.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_182.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_183.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_184.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_185.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_186.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_187.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_188.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_189.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_19.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_190.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_191.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_192.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_193.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_194.jpg
Training,pituitary,441,429,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_195.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_196.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_197.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_198.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_199.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_2.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_20.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_200.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_201.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_202.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_203.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_204.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_205.jpg
Training,pituitary,201,210,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_206.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_207.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_208.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_209.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_21.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_210.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_211.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_212.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_213.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_214.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_215.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_216.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_217.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_218.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_219.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_22.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_220.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_221.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_222.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_223.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_224.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_225.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_226.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_227.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_228.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_229.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_23.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_230.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_231.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_232.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_233.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_234.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_235.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_236.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_237.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_238.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_239.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_24.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_240.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_241.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_242.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_243.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_244.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_245.jpg
Training,pituitary,225,225,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_246.jpg
Training,pituitary,256,256,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_247.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_248.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_249.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_25.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_250.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_251.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_252.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_253.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_254.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_255.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_256.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_257.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_258.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_259.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_26.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_260.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_261.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_262.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_263.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_264.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_265.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_266.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_267.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_268.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_269.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_27.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_270.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_271.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_272.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_273.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_274.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_275.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_276.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_277.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_278.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_279.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_28.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_280.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_281.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_282.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_283.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_284.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_285.jpg
Training,pituitary,350,400,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_286.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_287.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_288.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_289.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_29.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_290.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_291.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_292.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_293.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_294.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_295.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_296.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_297.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_298.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_299.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_3.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_30.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_300.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_301.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_302.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_303.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_304.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_305.jpg
Training,pituitary,900,741,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_306.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_307.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_308.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_309.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_31.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_310.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_311.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_312.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_313.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_314.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_315.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_316.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_317.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_318.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_319.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_32.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_320.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_321.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_322.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_323.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_324.jpg
Training,pituitary,256,256,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_325.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_326.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_327.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_328.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_329.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_33.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_330.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_331.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_332.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_333.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_334.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_335.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_336.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_337.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_338.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_339.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_34.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_340.jpg
Training,pituitary,256,256,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_341.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_342.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_343.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_344.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_345.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_346.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_347.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_348.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_349.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_35.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_350.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_351.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_352.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_353.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_354.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_355.jpg
Training,pituitary,892,826,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_356.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_357.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_358.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_359.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_36.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_360.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_361.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_362.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_363.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_364.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_365.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_366.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_367.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_368.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_369.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_37.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_370.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_371.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_372.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_373.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_374.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_375.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_376.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_377.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_378.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_379.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_38.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_380.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_381.jpg
Training,pituitary,400,400,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_382.jpg
